"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"18271",40875434,"Heart of Hollywood",117206038,"J.P.","City of Los Angeles","Hollywood",34.09638,-118.33834,"Entire home/apt",111,1,8,"202005",1.4,3,365
"18272",40878283,"Grand Opening New XX Hostel in DTLA",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02563,-118.25859,"Shared room",24,1,11,"202004",1.89,28,179
"18274",40892587,"SPLENDID 3 BED UNIT BY LARCHMONT TOWN",41881230,"Amber And Matt","City of Los Angeles","Hollywood",34.08461,-118.33354,"Entire home/apt",279,1,8,"202001",1.37,14,178
"18275",40893001,"Luxury Small private bedroom shared bathroom - 102",318139498,"Alex","City of Los Angeles","Van Nuys",34.17299,-118.44067,"Private room",65,1,11,"202005",2.39,4,364
"18276",40893873,"GROOVY 3 BED+3 BATH UNIT BY LARCHMONT VILLAGE",41881230,"Amber And Matt","City of Los Angeles","Hollywood",34.08432,-118.33282,"Entire home/apt",279,1,5,"202003",0.9,14,174
"18277",40894155,"Luxury stay modern private bedroom & bathroom -103",318139498,"Alex","City of Los Angeles","Sherman Oaks",34.17189,-118.4387,"Private room",75,1,9,"202005",1.91,4,362
"18278",40894582,"Bright 3 bedroom Venice Beach House!",99090006,"Brian","City of Los Angeles","Venice",33.99602,-118.46677,"Entire home/apt",300,1,11,"202005",2.09,1,362
"18279",40894865,"Privte rm/privt bath w. parking in dwntn LA",7080508,"George","City of Los Angeles","Westlake",34.05998,-118.25969,"Private room",65,1,4,"202002",0.81,4,33
"18280",40895366,"Relaxed Getaway in Luxury 3BR Townhouse - 100",318139498,"Alex","City of Los Angeles","Sherman Oaks",34.17156,-118.44086,"Entire home/apt",250,1,1,"202003",0.3,4,361
"18281",40895587,"Luxury private room/shared bath in.  dwtwn L.A.",7080508,"George","City of Los Angeles","Westlake",34.05992,-118.25861,"Private room",63,1,6,"202003",1.21,4,41
"18282",40895985,"PRIVATE SUITE: BEAUTIFUL HOLLYWOOD PH",159239470,"Salena","City of Los Angeles","Hollywood Hills",34.11149,-118.3203,"Entire home/apt",149,1,11,"202005",1.93,4,79
"18284",40896356,"3 BEDROOM + 3 BATH WITH VIEWS OF HOLLYWOOD SIGN",41881230,"Amber And Matt","City of Los Angeles","Hollywood",34.08642,-118.30969,"Entire home/apt",259,1,4,"202003",1.08,14,173
"18285",40896782,"Large and cozy 3 Bedroom 2 Bath + 2 parking spots!",159480876,"Urbanlux","City of Los Angeles","West Los Angeles",34.05503,-118.42593,"Entire home/apt",220,31,2,"202003",0.41,46,270
"18286",40897092,"Bayside Adjacent Apartment near Venice Beach",89160331,"Mel","City of Los Angeles","Venice",33.98151,-118.46314,"Entire home/apt",210,1,13,"202005",2.45,12,111
"18287",40897121,"Silver Lake Master Suite: Deck+Views+Walkable",273812963,"Melissa Joy","City of Los Angeles","Silver Lake",34.07992,-118.27802,"Entire home/apt",73,1,29,"202004",5.24,1,68
"18288",40897697,"DTLA New Open XX Hostel Big Discount",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02375,-118.25855,"Shared room",24,1,10,"202004",1.75,28,179
"18289",40898133,"DTLA Hidden Gem XX hostel",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.0239,-118.25749,"Shared room",24,1,10,"202003",1.71,28,179
"18291",40898560,"MODERN APARTMENT NEAR STAPLES CENTER, 4+GUEST $119",316802798,"Alex","City of Los Angeles","Downtown",34.03837,-118.27001,"Entire home/apt",155,2,6,"202004",1.36,1,159
"18294",40900068,"Spacious, cozy, good location, comfy apartment",101251714,"Ali Tolga","City of Los Angeles","Sherman Oaks",34.15974,-118.43893,"Entire home/apt",80,14,1,"202002",0.24,1,70
"18295",40900698,"Luxury Comfort Getaway 
Gated Woodland Hills Jewel",158930813,"Sara","City of Los Angeles","Woodland Hills",34.18372,-118.62809,"Entire home/apt",550,2,8,"202003",1.4,1,59
"18297",40902159,"DTLA BEST XX Hostel",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02444,-118.2571,"Shared room",24,1,15,"202005",2.6,28,154
"18298",40902499,"Gorgeous w/bth btw SantaMonica/Venice/Beverly",169940753,"Sam","City of Los Angeles","West Los Angeles",34.0461,-118.42124,"Private room",70,1,10,"202003",1.88,13,0
"18299",40902656,"Outstanding shared room SantaMonica/Venice/Beverly",169940753,"Sam","City of Los Angeles","West Los Angeles",34.04567,-118.41957,"Shared room",25,30,18,"202003",3.14,13,142
"18300",40902779,"City View High Rise - Free Parking - Pool & Gym",138092283,"Shawn","City of Los Angeles","Sawtelle",34.04884,-118.45952,"Entire home/apt",178,2,14,"202006",2.9,18,265
"18301",40902801,"Luxury Master PH  BR SantaMonica/Venice/Beverly",169940753,"Sam","City of Los Angeles","West Los Angeles",34.04501,-118.42168,"Private room",70,2,14,"202005",2.44,13,19
"18302",40902910,"Best Brand New XX Hostel in LA",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02444,-118.25872,"Shared room",24,1,3,"202004",0.52,28,179
"18303",40902930,"Gorgeous pr/br/bth btw Santa Monica/Venice/Beverly",169940753,"Sam","City of Los Angeles","West Los Angeles",34.04521,-118.41964,"Private room",75,2,16,"202005",3.06,13,13
"18304",40903022,"Gorgeous PH pr/br/bth  Santa Monica/Venice/Beverly",169940753,"Sam","City of Los Angeles","West Los Angeles",34.04576,-118.4217,"Private room",75,2,18,"202005",3.1,13,8
"18305",40904086,"EXCELLENT LOCATION CLOSE TO EVERYTHING!!!",4510013,"Reliable","City of Los Angeles","Westwood",34.06458,-118.45323,"Entire home/apt",125,1,10,"202005",1.84,27,51
"18306",40914005,"*CLEAN, CLEAN HOUSE W POOL!* STAYCATION in LA!",2108926,"Shawn","City of Los Angeles","Reseda",34.19245,-118.52948,"Entire home/apt",258,1,19,"202006",3.22,10,169
"18307",40914919,"BEAUTIFUL HOME close to VENICE BEACH",89160331,"Mel","City of Los Angeles","Venice",33.98018,-118.46331,"Entire home/apt",189,1,15,"202005",2.8,12,111
"18308",40915890,"Beach of VENICE adjacent SPACIOUS HOME",89160331,"Mel","City of Los Angeles","Venice",33.97958,-118.46316,"Entire home/apt",199,1,22,"202005",4.18,12,76
"18309",40916968,"Central Condo",193960799,"Mary","City of Los Angeles","Encino",34.17038,-118.51852,"Entire home/apt",205,1,3,"202006",3,2,169
"18310",40918847,"Economy Room 1 Bed 1",96220702,"Juan","City of Los Angeles","Watts",33.93694,-118.23345,"Shared room",14,30,2,"202005",0.38,20,365
"18311",40919949,"Private Executive Boho Suite",19657802,"Kate","City of Los Angeles","Studio City",34.14047,-118.39542,"Entire home/apt",188,2,2,"202003",0.5,2,365
"18313",40920857,"Private room in the heart of Hollywood",7097749,"Tatiane","City of Los Angeles","Hollywood",34.08839,-118.32615,"Private room",43,1,7,"202006",1.21,3,330
"18316",40921773,"Simply Elegant",41884268,"Eric","City of Los Angeles","Northridge",34.24816,-118.52356,"Private room",45,2,11,"202005",1.99,1,251
"18317",40921855,"Luxury Factory Loft",4378151,"Sara, Ted & Dave","City of Los Angeles","Downtown",34.0473,-118.25069,"Entire home/apt",119,1,37,"202005",6.45,30,136
"18319",40923404,"RADIANT 3 BED+3BATH BY MELROSE BLVD",137723569,"Heather","City of Los Angeles","Hollywood",34.08444,-118.33215,"Entire home/apt",279,1,10,"202005",1.91,12,269
"18320",40923791,"NEW! MODERN MEGA MANSION ı BEVERLY GROVE ı 8 BEDS",274809244,"Julia","City of Los Angeles","Fairfax",34.08575,-118.35443,"Entire home/apt",999,3,4,"202005",0.69,9,364
"18321",40923946,"Peaceful Spanish Studio in Villa near DTLA",45248116,"Los Angeles","City of Los Angeles","Westlake",34.06201,-118.27951,"Entire home/apt",90,31,23,"202006",3.97,5,0
"18322",40924366,"CHARMING BEVERLY HILLS / CEDARS SINAI 2BR 2 BATH",58056241,"Jad","City of Los Angeles","Beverly Grove",34.07469,-118.38864,"Entire home/apt",350,200,3,"202003",0.54,10,0
"18323",40924425,"Clean Sunny Private Room + Large Open Shared Space",34302691,"Jennifer","City of Los Angeles","North Hollywood",34.17597,-118.36916,"Private room",100,2,1,"201912",0.17,1,180
"18324",40924824,"Spacious Comfort l West LA l 5BR - Jacuzzi",142901534,"Eddie","City of Los Angeles","Brentwood",34.06773,-118.47376,"Entire home/apt",500,1,6,"202005",1.45,3,160
"18325",40925046,"217 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.05867,-118.3824,"Entire home/apt",110,1,8,"202002",1.41,13,355
"18326",40925273,"101 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.06014,-118.38195,"Entire home/apt",120,1,7,"202002",1.22,13,355
"18327",40925317,"104 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.05898,-118.38164,"Entire home/apt",120,1,4,"202002",0.78,13,355
"18330",40927333,"DTLA XX Hostel Grand Opening",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02366,-118.25887,"Shared room",24,1,15,"202004",2.59,28,179
"18331",40927411,"Executive 2 Bedroom Apartment",268160543,"Ant","City of Los Angeles","Westlake",34.04975,-118.2658,"Entire home/apt",215,1,1,"201912",0.17,5,198
"18333",40928283,"Amazing location, 5min from all the hot spots!",3843940,"","City of Los Angeles","Beverly Grove",34.08872,-118.37341,"Entire home/apt",140,30,2,"202002",0.43,90,365
"18334",40928756,"Right on Pico and Robertson , Walk everywhere",3843940,"","City of Los Angeles","Pico-Robertson",34.05246,-118.38207,"Private room",60,30,4,"202002",0.71,90,180
"18335",40929836,"Quiet Pool Home near CSUN",112914518,"Timothy","City of Los Angeles","Northridge",34.22375,-118.54608,"Private room",55,1,2,"202005",0.54,2,179
"18336",40930346,"Cozy and Comfort DTLA Hostel",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02386,-118.25767,"Shared room",24,1,14,"202003",2.44,28,179
"18337",40930656,"Super Comfort and Cozy Hostel in DTLA",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02528,-118.25871,"Shared room",24,1,17,"202005",3,28,168
"18338",40934542,"SPACIOUS 2BD/2BR IN SANTA MONICA",318118873,"Ayten","City of Los Angeles","Sawtelle",34.03963,-118.458,"Entire home/apt",280,1,1,"202002",0.27,1,365
"18339",40939193,"Venice little Beach house next to cool area",3666397,"John","City of Los Angeles","Venice",33.98945,-118.46612,"Entire home/apt",160,1,8,"202005",1.43,1,0
"18340",40939474,"BED IN BEACH HOUSE SHARED ROOM IN VENICE  BEACH",278958942,"BeachKey","City of Los Angeles","Venice",33.99512,-118.48088,"Shared room",55,2,3,"202003",0.54,24,347
"18341",40939642,"Hollywood Hills  Womens B&B near Walk of Fame",318130181,"Jane","City of Los Angeles","Hollywood",34.10232,-118.34912,"Private room",65,1,11,"202003",2.08,1,173
"18342",40940180,"BEACH HOUSE SUITE BY THE OCEAN NEAR SANTA MONICA",278958942,"BeachKey","City of Los Angeles","Venice",33.99414,-118.47855,"Private room",55,1,4,"202002",0.75,24,358
"18343",40941095,"Studio in Heart of Hollywood! WiFi, Private Bath",130592738,"William","City of Los Angeles","Hollywood",34.09722,-118.31696,"Entire home/apt",89,1,1,"202001",0.19,1,173
"18344",40941617,"Hillside Bungalow + Patio & Parking Hills of UCLA",318986626,"Haim","City of Los Angeles","Beverly Crest",34.1062,-118.44682,"Entire home/apt",135,30,1,"202003",0.3,2,346
"18345",40943965,"Beautiful Studio in a great Location",304321632,"Ethan","City of Los Angeles","Studio City",34.14603,-118.37566,"Entire home/apt",99,2,4,"202003",0.75,1,90
"18346",40944261,"Master Bed and Private Bathroom",3816967,"Tim","City of Los Angeles","Brentwood",34.04639,-118.46861,"Private room",59,2,3,"202003",0.62,2,0
"18348",40944469,"306 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.05888,-118.38337,"Entire home/apt",110,1,3,"202002",0.55,13,355
"18349",40944496,"309 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.06009,-118.38317,"Entire home/apt",110,1,7,"202002",1.24,13,355
"18350",40944537,"204 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.0602,-118.38209,"Entire home/apt",110,1,8,"202005",1.38,13,355
"18351",40944555,"320 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.05874,-118.38299,"Entire home/apt",110,1,5,"202001",0.86,13,355
"18352",40944571,"117 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.06011,-118.38168,"Entire home/apt",120,1,1,"202005",1,13,355
"18353",40944580,"118 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.05864,-118.382,"Entire home/apt",110,1,2,"202002",0.34,13,355
"18354",40944725,"PRIVATE Room and PRIVATE Bathroom",3816967,"Tim","City of Los Angeles","Brentwood",34.04589,-118.46774,"Private room",61,1,14,"202005",3.04,2,89
"18355",40946822,"DISINFECTED❤️Stylish apt.Gym+Pool+balcony fig@7",15693211,"Sel","City of Los Angeles","Westlake",34.05287,-118.26479,"Entire home/apt",145,1,16,"202005",4.49,4,170
"18358",40949243,"BEACHWOOD HOLLYWOOD HILLS STUDIO SANCTUARY PATIO",313181101,"Georgina","City of Los Angeles","Hollywood Hills",34.12291,-118.32372,"Entire home/apt",100,1,3,"202002",0.53,2,344
"18360",40953055,"107 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.06066,-118.38306,"Entire home/apt",110,1,4,"202002",0.76,13,356
"18361",40953101,"Modern Studio with stunning 360 ocean/city views",47231131,"Alex","City of Los Angeles","Brentwood",34.07969,-118.48847,"Entire home/apt",225,31,10,"202003",2.07,1,168
"18362",40953272,"LA's Place - Private Room 3 in a House",12164657,"Cecil","City of Los Angeles","Broadway-Manchester",33.95353,-118.27979,"Private room",49,2,10,"202003",1.73,4,89
"18363",40954342,"Colorful, Modern, Private Guest House with Patio",8398671,"Sara","City of Los Angeles","Mid-Wilshire",34.05518,-118.36102,"Entire home/apt",149,3,5,"202002",0.91,9,176
"18364",40956587,"Welcome to LA Cozy Hostel",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02552,-118.25731,"Shared room",24,1,12,"202005",2.16,28,179
"18365",40957007,"Beautiful and convenient Hostel in DTLA",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02401,-118.25786,"Shared room",24,1,5,"202003",0.87,28,179
"18366",40957109,"Super Cozy and convenient New Hostel in DTLA",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02504,-118.25937,"Shared room",24,1,9,"202004",1.61,28,179
"18367",40967383,"★ CAL King Bed in Downtown Los Angeles 2B/2B",89160331,"Mel","City of Los Angeles","Downtown",34.0581,-118.2387,"Entire home/apt",666,1,9,"202005",2.01,12,51
"18368",40968119,"211 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.05999,-118.38229,"Entire home/apt",110,1,6,"202002",1.04,13,355
"18369",40969449,"Brand New Studio Near DTLA w/ AC + Snacks +W/D! #8",104721070,"Yosef","City of Los Angeles","Boyle Heights",34.04736,-118.21246,"Entire home/apt",79,1,19,"202003",3.29,9,13
"18370",40969996,"★4 beds❤️of Downtown LOS ANGELES discounted today",89160331,"Mel","City of Los Angeles","Westlake",34.05235,-118.26427,"Entire home/apt",190,1,16,"202006",3.2,12,0
"18372",40970588,"Dreamy Pink Pastel Room",5469474,"Angel BnB’s","City of Los Angeles","Koreatown",34.05357,-118.30342,"Private room",93,30,1,"202001",0.19,30,345
"18374",40970703,"SUPER DISCOUNTS! KOREATOWN WILSHIRE-1 BEDROOM",296847500,"Stay LA","City of Los Angeles","Koreatown",34.06614,-118.29602,"Entire home/apt",115,1,65,"202005",15.35,5,0
"18375",40971203,"Fun ,, energetic guy who loves to travel",319391953,"Edward","City of Los Angeles","Sherman Oaks",34.15528,-118.45686,"Private room",39,1,9,"202005",1.65,1,180
"18380",40972392,"Porter Ranch/Northridge Beauty",300406342,"Monique","City of Los Angeles","Porter Ranch",34.29101,-118.56233,"Private room",70,2,13,"202003",2.57,1,69
"18382",40972701,"★Ultra Prime Location★ Downtown LA Luxury Loft",316920152,"Allison","City of Los Angeles","Downtown",34.04916,-118.24985,"Entire home/apt",198,3,8,"202005",1.46,1,365
"18383",40974067,"Hollywood ModernCo-living!  SANITIZED+PRIVATE+SAFE",319116247,"Coziq","City of Los Angeles","Hollywood",34.10074,-118.32998,"Shared room",89,2,10,"202003",2.17,5,86
"18384",40976484,"Where the magic happen in Angeles",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02516,-118.25747,"Shared room",24,1,26,"202005",4.53,28,173
"18385",40976695,"A place of where the success starts",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02542,-118.25845,"Shared room",24,1,14,"202004",2.53,28,179
"18387",40979124,"Amazing location on Pico and Robertson",3843940,"","City of Los Angeles","Pico-Robertson",34.0529,-118.384,"Private room",68,30,4,"202002",0.74,90,365
"18389",40983687,"Fully Sanitized Cozy One Bedroom/Venice Beach",246430179,"Earl And Rebecca","City of Los Angeles","Venice",33.98927,-118.47029,"Entire home/apt",69,31,2,"202004",0.61,4,312
"18391",40984431,"Fully Sanitized/Venice Beach/Biz Travel/Fast Wifi",246430179,"Earl And Rebecca","City of Los Angeles","Venice",33.98541,-118.4694,"Entire home/apt",69,31,1,"202005",0.75,4,64
"18394",40988542,"Brand New Home Walk to UCLA in Los Angeles  *D6",106941010,"Linda","City of Los Angeles","Westwood",34.06094,-118.44302,"Entire home/apt",199,1,2,"202002",0.37,26,269
"18395",40990559,"Private full house 4+2 with pool",225231640,"Sarit","City of Los Angeles","Reseda",34.21984,-118.52882,"Entire home/apt",286,2,6,"202005",1.25,2,292
"18396",40990634,"Los Angeles Dreaming - Stay and Make Memories",17963700,"Doron","City of Los Angeles","Mid-City",34.04967,-118.36661,"Entire home/apt",120,1,10,"202005",2.05,1,346
"18397",40991275,"Cozy one that you should try in DTLA",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02376,-118.25925,"Shared room",24,1,9,"202006",1.7,28,179
"18398",40991461,"The Little Penthouse That Could",312694589,"Ashley","City of Los Angeles","Hollywood Hills",34.13321,-118.34408,"Entire home/apt",100,1,12,"202003",2.2,6,114
"18399",40991942,"Elegant Los Angeles Home w/ Backyard Oasis",226428164,"Enrique And Shelly","City of Los Angeles","West Hills",34.23286,-118.60578,"Entire home/apt",245,2,6,"202003",1.08,3,342
"18400",40992648,"Little Cozy spot for rest in LA",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02378,-118.25899,"Shared room",24,1,6,"202003",1.13,28,179
"18401",40992650,"Bright➹Tempur Pedic Bed➹ Parking➹Heart of Ktown",43027364,"Gina","City of Los Angeles","Koreatown",34.05664,-118.30178,"Entire home/apt",150,3,5,"202002",0.9,1,0
"18402",40992729,"One of the best Hostel in DTLA Must try",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.0241,-118.25929,"Shared room",24,1,8,"202003",1.51,28,179
"18403",40994288,"Apartment in downtown Los Ángeles, free parking",319764650,"Yaneth Fayzuli","City of Los Angeles","Downtown",34.06126,-118.24626,"Entire home/apt",185,2,4,"202002",0.71,2,46
"18404",40994393,"Luxury Condo - 1/2 Mile from Beach - Playa Del Rey",235933059,"Daniel & Kelly","City of Los Angeles","Playa del Rey",33.95456,-118.43977,"Entire home/apt",145,31,2,"202002",0.38,4,299
"18405",40997067,"Corner Cubby",319795214,"Edward","City of Los Angeles","Westlake",34.05447,-118.27971,"Entire home/apt",110,30,6,"202003",1.14,1,0
"18407",41005993,"322 modest lodging touching Beverly Hills",308338955,"Alexander","City of Los Angeles","Pico-Robertson",34.05902,-118.38225,"Entire home/apt",90,1,6,"202002",1.06,13,355
"18408",41006888,"Modern + Stylish DTLA Loft With Amazing Views!",294952928,"Ryan","City of Los Angeles","Westlake",34.0551,-118.26411,"Entire home/apt",99,1,32,"202006",6.36,2,68
"18409",41009035,"FAMOUS STARS HOLLYWOOD MARYLIN SUITE upto12ppl",137007611,"Kate","City of Los Angeles","Hollywood",34.10032,-118.34427,"Entire home/apt",199,1,11,"202005",2.19,13,365
"18410",41009655,"Pacific View Mansion-Jacuzzi&Heart of WEHO",320001110,"Yuval","City of Los Angeles","Hollywood Hills West",34.1021,-118.36658,"Entire home/apt",795,4,3,"202002",0.59,4,90
"18411",41009854,"DISCOUNTED!: PRIVATE ROOM WITH PRIVATE BATHROOM",296847500,"Stay LA","City of Los Angeles","East Hollywood",34.08703,-118.29861,"Private room",85,1,39,"202006",9.92,5,336
"18412",41009896,"Southwest Style Room, Newly Designed, Parking Spot",5469474,"Angel BnB’s","City of Los Angeles","Pico-Union",34.04734,-118.27836,"Private room",79,1,1,"201912",0.17,30,365
"18413",41010799,"CO-LIVING: PRIVATE ROOM WITH SHARED BATHROOM",296847500,"Stay LA","City of Los Angeles","East Hollywood",34.08687,-118.29943,"Private room",55,1,23,"202005",8.62,5,340
"18414",41011128,"Hollywood walk of fame 1+1 pool-jacuzzi-PARKING",37305308,"Alejandro","City of Los Angeles","Hollywood",34.10281,-118.34926,"Entire home/apt",135,1,6,"202005",1.5,19,356
"18415",41011547,"Luxury Condo in Century city near Beverly Hills",24271549,"David","City of Los Angeles","West Los Angeles",34.05032,-118.42156,"Entire home/apt",139,1,13,"202006",2.38,14,365
"18416",41012448,"Modern Luxury  Concrete DTLA Loft with Views",24271549,"David","City of Los Angeles","Downtown",34.04416,-118.26464,"Entire home/apt",149,1,13,"202005",2.55,14,363
"18417",41012961,"DTLA Luxury Oasis",24271549,"David","City of Los Angeles","Downtown",34.04343,-118.25938,"Entire home/apt",159,1,7,"202005",1.23,14,365
"18418",41014474,"SUPER DEALS! LOS FELIZ - STUDIO -TRENDY SHOPS!",296847500,"Stay LA","City of Los Angeles","East Hollywood",34.10035,-118.29132,"Entire home/apt",140,1,55,"202006",14.47,5,336
"18420",41021988,"Newly renovated studio apt in koreatown LA!",70834321,"Kregg","City of Los Angeles","Koreatown",34.06818,-118.29464,"Entire home/apt",75,30,2,"202002",0.51,1,365
"18421",41023436,"Spacious Apt in the Center of DTLA Historic Core",8529384,"Lillian","City of Los Angeles","Downtown",34.04841,-118.24962,"Entire home/apt",115,1,1,"202001",0.22,1,0
"18422",41024390,"brand new Gated guesthouse With Private entrance",133856808,"Miss Ray","City of Los Angeles","Tarzana",34.16972,-118.52829,"Entire home/apt",120,1,4,"202005",0.96,1,361
"18423",41026100,"Prime Location home w/ 2 beds Cozy and Cute",72777371,"Ryan","City of Los Angeles","Mid-City",34.04498,-118.36075,"Entire home/apt",109,1,17,"202005",3.36,13,173
"18424",41026376,"HOLLYWOOD VIEW",27423335,"Sam","City of Los Angeles","Hollywood Hills",34.1069,-118.33657,"Entire home/apt",400,30,5,"202003",0.93,1,355
"18426",41028845,"Beautiful Hollywood Gem Cottage",25551648,"Vacation Inn LA","City of Los Angeles","Hollywood",34.08676,-118.32455,"Entire home/apt",190,31,2,"202003",0.52,57,364
"18429",41030916,"★Downtown Los Angeles-Near Metro 2bed/2bath",89160331,"Mel","City of Los Angeles","Downtown",34.04958,-118.2428,"Entire home/apt",5455,1,11,"202005",2.17,12,109
"18430",41031021,"Eastside Paradise: Serene Studio 10 Min from DTLA!",1350125,"Rachel","City of Los Angeles","El Sereno",34.06369,-118.17539,"Entire home/apt",72,3,15,"202006",2.81,1,166
"18431",41031633,"MODERN CHIC 2 BDRM 2 BATH BEVERLY HILLS",28829575,"Tarek","City of Los Angeles","Beverly Grove",34.07194,-118.37977,"Entire home/apt",249,4,5,"202004",0.89,6,2
"18432",41032249,"Chic Hollywood Hills Home",17849093,"Loni","City of Los Angeles","Hollywood Hills",34.11583,-118.32195,"Entire home/apt",160,30,3,"202002",0.59,9,284
"18433",41032300,"Little quiet and peaceful spot for rest",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02543,-118.25908,"Shared room",24,1,9,"202003",1.64,28,179
"18434",41033585,"Beverly Hills 2bd 2Bath right accross from Cedars",28829575,"Tarek","City of Los Angeles","Beverly Grove",34.07111,-118.37923,"Entire home/apt",210,2,4,"202005",0.82,6,115
"18436",41036050,"The Cozy Spot",320449815,"Dezmond","City of Los Angeles","Hollywood",34.09778,-118.31647,"Entire home/apt",75,1,1,"201912",0.18,1,0
"18437",41042677,"Rainbow Nest West",310505093,"Ryan","City of Los Angeles","Sawtelle",34.03666,-118.45815,"Entire home/apt",135,30,2,"202004",0.45,1,283
"18438",41047911,"Heart of Hollywood 2 Bedroom Condo",286541412,"Megan","City of Los Angeles","Hollywood",34.09729,-118.33833,"Entire home/apt",200,1,11,"202005",2.19,2,30
"18440",41048433,"Downtown luxury Loft",225268122,"현아","City of Los Angeles","Downtown",34.04407,-118.25586,"Entire home/apt",150,3,9,"202005",1.64,1,326
"18442",41054134,"Welcome to my little sweet home",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02418,-118.25801,"Shared room",24,1,6,"202003",1.07,28,179
"18443",41054677,"Amazing location 2 minutes to all the hot spots!",3843940,"","City of Los Angeles","Beverly Grove",34.0891,-118.37505,"Entire home/apt",220,1,5,"202006",0.97,90,354
"18445",41061224,"Cozy & Spacious Private 2 Bed 1 Bath Ocean View",320955944,"Mori","City of Los Angeles","Brentwood",34.07488,-118.48965,"Entire home/apt",219,3,2,"202002",0.41,1,361
"18446",41062861,"NEW Sleeping capsules in Los Angeles",266887786,"Selim","City of Los Angeles","Vermont-Slauson",33.97566,-118.29221,"Shared room",35,7,1,"202001",0.2,7,89
"18447",41063612,"Stunning Skylight Hills Suite of Universal Studios",320984815,"Ashley","City of Los Angeles","Hollywood Hills",34.13371,-118.34307,"Entire home/apt",75,1,24,"202005",4.56,3,43
"18448",41064728,"Private Studio Room in Townhouse, Female only, #2",32339430,"Fei","City of Los Angeles","Echo Park",34.07526,-118.27312,"Private room",110,6,1,"202003",0.31,4,90
"18449",41068370,"3 BEDROOM w/ JACUZZI & SUNTAN DECK!  BEVERLY HILLS",20056779,"David & Orli","City of Los Angeles","Mid-City",34.05186,-118.37602,"Entire home/apt",189,32,15,"202005",2.96,28,74
"18450",41069669,"Private Studio Room, Private Bath in Townhouse #4",32339430,"Fei","City of Los Angeles","Echo Park",34.07488,-118.27197,"Entire home/apt",115,28,1,"202002",0.29,4,152
"18451",41069901,"Little cozy spot in DTLA",301382231,"Roxanne","City of Los Angeles","Historic South-Central",34.02556,-118.2578,"Shared room",24,1,8,"202003",1.5,28,179
"18452",41079808,"luxury apartment in downtown LA,free parking",319764650,"Yaneth Fayzuli","City of Los Angeles","Downtown",34.06201,-118.24606,"Entire home/apt",215,1,2,"202002",0.38,2,139
"18455",41089381,"Twin bed in room for two in West LA / Santa Monica",42251940,"Igor","City of Los Angeles","Sawtelle",34.04902,-118.46136,"Shared room",25,30,1,"202005",0.73,8,75
"18456",41090118,"LARGE PENTHOUSE HEART OF HOLLYWOOD up to 12 ppl",137007611,"Kate","City of Los Angeles","Hollywood",34.10084,-118.34342,"Entire home/apt",399,1,2,"202001",0.38,13,365
"18457",41090174,"2 Bedroom HOLLYWOOD CELEBRITY LOCATION up to12ppl",137007611,"Kate","City of Los Angeles","Hollywood",34.09923,-118.34304,"Private room",179,1,6,"202004",1.13,13,365
"18458",41090741,"Room For Rent/Shared Bath",304880108,"Gerardo","City of Los Angeles","Sylmar",34.31904,-118.40084,"Private room",42,1,2,"202001",0.38,1,314
